ISEQ_ID,Date_ISEQ,Price_ISEQ,Open_ISEQ,High_ISEQ,Low_ISEQ,Vol_Mil_ISEQ,ChangePercent_ISEQ
1112,2015-04-16,6341.51,6324.2,6363.4,6317.49,92.69,0.27
1113,2015-04-15,6324.2,6263.23,6333.79,6263.23,71.69,0.97
1114,2015-04-14,6263.23,6264.48,6285.24,6244.78,56.02,-0.02
1115,2015-04-13,6264.48,6250.2,6280.87,6228.69,52.66,0.52
1116,2015-04-10,6232.29,6237.58,6238.87,6202.44,57.86,-0.08
1117,2015-04-09,6237.58,6146.88,6241.25,6146.88,58.08,1.31
1118,2015-04-08,6156.92,6132.93,6182.08,6132.59,87.37,0.39
1119,2015-04-07,6132.93,6025.59,6135.78,6025.59,90.64,1.78
1120,2015-04-02,6025.59,6014.48,6039.67,5989.27,75.6,0.13
1121,2015-04-01,6018.03,6019.49,6057.15,5987.46,109.58,-0.02
1122,2015-03-31,6019.49,6101.39,6117.98,6000.71,174.49,-1.34
1123,2015-03-30,6101.39,6006.48,6101.39,5990.44,60.34,1.58
1124,2015-03-27,6006.48,5999.96,6083.46,5995.42,83.98,0.11
1125,2015-03-26,5999.96,6092.65,6092.65,5927.92,150.91,-1.52
1126,2015-03-25,6092.65,6141.39,6177.47,6081.54,176.21,-0.79
1127,2015-03-24,6141.39,6149.22,6159.7,6080.67,116.42,-0.13
1128,2015-03-23,6149.22,6183.88,6185.87,6108.24,84.02,-0.56
1129,2015-03-20,6183.88,6076.7,6185.06,6076.7,117.8,1.76
1130,2015-03-19,6076.7,6075.4,6128.68,6059.18,98.92,0.02
1131,2015-03-18,6075.4,5995.79,6078.98,5988.89,136.88,1.33
1132,2015-03-17,5995.79,6114.42,6114.42,5967.85,69,-1.94
1133,2015-03-16,6114.42,6212.11,6212.11,6110.99,99.56,-1.57
1134,2015-03-13,6212.11,6172.78,6212.11,6154.21,117.71,0.64
1135,2015-03-12,6172.78,6014.7,6173.4,6014.7,138.45,2.56
1136,2015-03-11,6018.45,5935.15,6022.48,5923.43,89.6,1.4
1137,2015-03-10,5935.15,5975.1,6005.74,5915.94,128.84,-0.67
1138,2015-03-09,5975.1,6021.17,6021.17,5945.63,125.84,-0.77
1139,2015-03-06,6021.17,6017.76,6049.69,5993.04,90.97,0.06
1140,2015-03-05,6017.76,5927.68,6017.76,5925.18,115.92,1.07
1141,2015-03-04,5954.25,5893.17,5954.25,5865.11,124.21,1.04
1142,2015-03-03,5893.17,5957.62,5981.82,5881.19,138.3,-1.08
1143,2015-03-02,5957.62,5977.03,5993.92,5925.69,126.02,-0.32
1144,2015-02-27,5977.03,5915.12,5977.03,5915.12,277.37,1.34
1145,2015-02-26,5898.06,5879.08,5911.06,5852.83,72.97,0.32
1146,2015-02-25,5879.08,5868.92,5895.84,5848.26,58,0.17
1147,2015-02-24,5868.92,5872.35,5872.35,5816.92,113.84,-0.06
1148,2015-02-23,5872.35,5768.4,5872.35,5768.4,143.2,1.8
1149,2015-02-20,5768.4,5798.04,5800.94,5745.9,75.81,-0.51
1150,2015-02-19,5798.04,5768.14,5800.49,5736.01,105.71,0.52
1151,2015-02-18,5768.2,5669.04,5782.32,5669.04,178.85,1.75
1152,2015-02-17,5669.04,5691.7,5700.04,5647.72,43.74,-0.4
1153,2015-02-16,5691.7,5710.76,5718.4,5658.86,115.31,-0.33
1154,2015-02-13,5710.76,5721.43,5781.83,5703.04,126.65,-0.19
1155,2015-02-12,5721.43,5651.08,5721.43,5631.99,100.06,0.6
1156,2015-02-11,5687.31,5639.69,5687.31,5636.65,67.01,0.84
1157,2015-02-10,5639.69,5581.83,5648.13,5578.54,105.21,1.04
1158,2015-02-09,5581.83,5613.38,5613.38,5535.42,101.21,-0.56
1159,2015-02-06,5613.38,5597.78,5613.38,5525.08,138.39,0.28
1160,2015-02-05,5597.78,5602.81,5616.58,5576.73,96.16,-0.09
1161,2015-02-04,5602.88,5570.51,5603.66,5562.34,111.01,0.58
1162,2015-02-03,5570.51,5522.54,5636.82,5522.54,170.59,0.87
1163,2015-02-02,5522.54,5471.52,5528.97,5437.39,119.34,0.93
1164,2015-01-30,5471.52,5498.23,5563.22,5461.18,117.88,-0.49
1165,2015-01-29,5498.23,5503.18,5523.13,5462.61,418.83,-0.18
1166,2015-01-28,5508.09,5541.05,5564.03,5482.41,133.92,-0.6
1167,2015-01-27,5541.61,5591.52,5639.89,5520.15,182.33,-0.89
1168,2015-01-26,5591.52,5577.82,5621.78,5548.41,136.08,0.25
1169,2015-01-23,5577.82,5461.97,5632.06,5459.78,187.81,2.12
1170,2015-01-22,5461.97,5390.08,5473.24,5358.42,161.21,1.33
1171,2015-01-21,5390.08,5332.06,5390.08,5309.49,105.58,1.09
1172,2015-01-20,5332.06,5330.82,5354.59,5313.89,92.96,0.02
1173,2015-01-19,5330.82,5284.1,5330.82,5257.62,89.23,0.88
1174,2015-01-16,5284.1,5259.38,5284.1,5176.96,61.82,0.47
1175,2015-01-15,5259.38,5180.6,5259.38,5174.56,120.36,1.52
1176,2015-01-14,5180.6,5226.95,5226.95,5144.33,79.5,-0.98
1177,2015-01-13,5232.01,5118.18,5232.01,5111.51,104.14,2.22
1178,2015-01-12,5118.18,5125.39,5181.41,5109.4,56.81,-0.14
1179,2015-01-09,5125.39,5138.72,5180.2,5108.4,86.31,-0.26
1180,2015-01-08,5138.72,5079.96,5153.59,5079.96,72.56,1.15
1181,2015-01-07,5080.11,5086.19,5129.74,5072.7,44.36,-0.12
1182,2015-01-06,5086.19,5165.01,5167.61,5086.19,68.84,-1.53
1183,2015-01-05,5165.01,5228.69,5259.82,5160.58,43.95,-1.22
1184,2015-01-02,5228.69,5224.56,5278.86,5207.18,44.78,0.08
1185,2014-12-31,5224.56,5213.92,5239.99,5199.63,18.29,0.23
1186,2014-12-30,5212.63,5232.49,5250.28,5203.81,78.79,-0.38
1187,2014-12-29,5232.49,5200.13,5248.65,5188.82,56.7,0.62
1188,2014-12-24,5200.13,5227.84,5240.08,5198.77,13.59,-0.53
1189,2014-12-23,5227.84,5177.69,5228.07,5177.69,92.48,0.97
1190,2014-12-22,5177.69,5168.8,5201.92,5168.14,48.5,0.17
1191,2014-12-19,5168.8,5157.75,5204.11,5114.03,104.29,0.21
1192,2014-12-18,5157.75,5039.44,5165.97,5039.44,111.42,2.35
1193,2014-12-17,5039.32,5001.44,5051.73,4967.45,307.87,0.76
1194,2014-12-16,5001.44,4955.58,5002.07,4911.47,72.26,0.93
1195,2014-12-15,4955.58,5074.31,5096.33,4955.58,42.22,-2.34
1196,2014-12-12,5074.31,5173.85,5173.85,5074.31,47.37,-1.92
1197,2014-12-11,5173.85,5147.95,5173.85,5108.41,51.23,0.5
1198,2014-12-10,5147.95,5167.83,5215.48,5139.98,36.9,-0.38
1199,2014-12-09,5167.83,5294.09,5294.09,5148.91,62.6,-2.38
1200,2014-12-08,5293.64,5325.15,5325.15,5286.23,37.14,-0.59
1201,2014-12-05,5325.15,5220.86,5325.15,5220.86,61.98,2
1202,2014-12-04,5220.86,5156.57,5266.94,5156.57,66.4,1.25
1203,2014-12-03,5156.57,5099.64,5159.5,5093.62,48.22,1.12
1204,2014-12-02,5099.64,5066.41,5125.53,5066.41,117.92,0.66
1205,2014-12-01,5066.41,5071.58,5087.99,5049.94,71.6,-0.1
1206,2014-11-28,5071.58,5078.36,5109.1,5048.22,92.79,-0.13
1207,2014-11-27,5078.36,4999.31,5078.36,4989.28,32.56,1.57
1208,2014-11-26,5000,5036.81,5041.63,4987.49,35.18,-0.73
1209,2014-11-25,5036.81,5000.99,5039.74,4984.73,129.49,0.72
1210,2014-11-24,5000.99,4970.47,5002.44,4945.2,51.28,0.61
1211,2014-11-21,4970.47,4886.42,4983.74,4869.03,50.44,1.72
1212,2014-11-20,4886.42,4862.74,4886.42,4843.47,50.9,0.49
1213,2014-11-19,4862.79,4809.19,4872.8,4797.45,55.93,1.11
1214,2014-11-18,4809.19,4779.41,4809.19,4768.58,90.44,0.62
1215,2014-11-17,4779.41,4744.78,4779.41,4715.45,79.54,0.73
1216,2014-11-14,4744.78,4777.98,4792.34,4739.33,54.08,-0.69
1217,2014-11-13,4777.98,4785.71,4818.31,4758.65,59.91,-0.16
1218,2014-11-12,4785.76,4831.97,4847.84,4785.76,50.41,-0.96
1219,2014-11-11,4831.97,4831.38,4866.63,4808.1,31.45,0.01
1220,2014-11-10,4831.38,4827.66,4831.38,4797.98,31.38,0.08
1221,2014-11-07,4827.66,4899.74,4923.81,4814.54,91.96,-1.47
1222,2014-11-06,4899.74,4889.24,4935.54,4880.42,101.5,0.19
1223,2014-11-05,4890.37,4812.71,4928.65,4812.71,82.51,1.61
1224,2014-11-04,4812.71,4824.99,4851.04,4802.86,74.01,-0.25
1225,2014-11-03,4824.99,4812.93,4863.13,4812.72,35.14,1.3
1226,2014-10-31,4763.13,4666.17,4784.03,4666.17,120.35,2.08
1227,2014-10-30,4666.17,4661.03,4688.77,4614.99,38.88,0.11
1228,2014-10-29,4661.03,4683.66,4707.15,4654.49,62.74,-0.6
1229,2014-10-28,4689.25,4668.81,4717.17,4668.81,29.29,0.44
1230,2014-10-27,4668.81,4666.42,4737.35,4660.06,64.47,0.05
1231,2014-10-24,4666.42,4691.59,4722.75,4655.78,82.51,-0.63
1232,2014-10-23,4695.98,4692.22,4708.85,4634.5,82.84,0.08
1233,2014-10-22,4692.22,4644.84,4707.59,4644.84,69.79,1.02
1234,2014-10-21,4644.84,4514.29,4652.01,4494.86,111.67,2.89
1235,2014-10-20,4514.29,4487.62,4518.74,4476.1,47.8,0.59
1236,2014-10-17,4487.62,4347.73,4494.51,4347.73,69.33,3.22
1237,2014-10-16,4347.73,4379.86,4437.77,4275.26,128.86,-0.77
1238,2014-10-15,4381.39,4497.76,4544.04,4381.39,64.5,-2.59
1239,2014-10-14,4497.76,4462.65,4524.4,4416.18,84.97,0.79
1240,2014-10-13,4462.65,4490.04,4516.26,4455.85,41.99,-0.61
1241,2014-10-10,4490.04,4565.51,4565.51,4487.37,71.28,-1.65
1242,2014-10-09,4565.51,4619.83,4663,4563.65,79.15,-1.18
1243,2014-10-08,4619.91,4691.68,4691.68,4613.21,100.55,-1.53
1244,2014-10-07,4691.68,4817.9,4817.9,4691.68,134.37,-2.62
1245,2014-10-06,4817.9,4790.41,4839.91,4790.41,40.23,0.57
1246,2014-10-03,4790.41,4728.39,4799.07,4728.39,70.38,1.31
1247,2014-10-02,4728.39,4840.45,4842.93,4724.21,52.85,-2.32
1248,2014-10-01,4840.45,4872.06,4894.91,4815.62,52.48,-0.7
1249,2014-09-30,4874.68,4816.88,4885.43,4816.88,147.67,1.2
1250,2014-09-29,4816.88,4826.16,4870.24,4800.46,35.39,-0.19
1251,2014-09-26,4826.16,4825.77,4836.52,4793.92,67.95,0.01
1252,2014-09-25,4825.77,4816.02,4863.77,4803.72,55.35,0.2
1253,2014-09-24,4816.05,4808.83,4834.93,4789.98,93.52,0.15
1254,2014-09-23,4808.83,4860.56,4863.44,4798.15,69,-1.06
1255,2014-09-22,4860.56,4865.99,4900.46,4851.01,57.15,-0.11
1256,2014-09-19,4865.99,4914.92,4938.94,4865.99,272.31,-1
1257,2014-09-18,4914.92,4838.58,4915.38,4838.58,114.45,1.58
1258,2014-09-17,4838.58,4824.35,4858.31,4824.35,64.49,0.28
1259,2014-09-16,4824.9,4859.51,4872.25,4819.23,60.69,-0.71
1260,2014-09-15,4859.51,4901.74,4901.74,4858.53,269.9,-0.86
1261,2014-09-12,4901.74,4889.09,4903.89,4878.93,69.95,0.26
1262,2014-09-11,4889.09,4877.3,4910.53,4877.3,53.78,0.24
1263,2014-09-10,4877.3,4899.37,4906.02,4856.26,143.98,-0.45
1264,2014-09-09,4899.37,4898.97,4907.64,4873.42,320.09,0.01
1265,2014-09-08,4898.97,4961.67,4961.67,4887.06,99.66,-1.12
1266,2014-09-05,4954.24,4950.73,4961.27,4928.73,80.71,0.07
1267,2014-09-04,4950.73,4882.75,4956.02,4859.2,81.65,1.39
1268,2014-09-03,4882.75,4824.45,4889.27,4824.45,145.76,1.15
1269,2014-09-02,4827.36,4822.52,4848.07,4805.45,314.93,0.1
1270,2014-09-01,4822.52,4783.13,4823.38,4780.13,58.63,0.82
1271,2014-08-29,4783.13,4804.42,4836.64,4778.59,375.59,-0.44
1272,2014-08-28,4804.16,4789.67,4809.4,4774.49,270.86,0.3
1273,2014-08-27,4789.67,4749.76,4802.07,4747.84,242.11,0.6
1274,2014-08-26,4760.9,4722.53,4760.9,4716.54,58.55,0.81
1275,2014-08-25,4722.53,4692.02,4734.8,4692.02,28.44,0.65
1276,2014-08-22,4692.02,4697.22,4708.08,4675.86,240.07,-0.11
1277,2014-08-21,4697.22,4657.22,4697.22,4657.22,72.53,0.86
1278,2014-08-20,4657.22,4695.22,4701.98,4656.76,88.36,-0.81
1279,2014-08-19,4695.22,4712.22,4734.99,4695.22,72.73,-0.36
1280,2014-08-18,4712.22,4672.59,4727.49,4672.59,50.77,0.85
1281,2014-08-15,4672.59,4659.4,4714.14,4659.4,133.69,0.28
1282,2014-08-14,4659.4,4615.56,4661.43,4607.71,216.99,0.95
1283,2014-08-13,4615.56,4595.4,4621.97,4589.15,148.01,0.38
1284,2014-08-12,4598.01,4588.26,4615.21,4567.13,92.97,0.21
1285,2014-08-11,4588.26,4530.97,4597.66,4530.97,70,1.26
1286,2014-08-08,4530.97,4550.54,4550.54,4497.23,47.18,-0.43
1287,2014-08-07,4550.54,4558.39,4584.86,4550.54,81.66,-0.17
1288,2014-08-06,4558.39,4586.54,4586.54,4516.28,112.8,-0.61
1289,2014-08-05,4586.54,4602.4,4637.12,4584.53,145.31,-0.34
1290,2014-08-04,4602.4,4614.85,4648.31,4602.4,70.85,-0.27
1291,2014-08-01,4614.85,4656.05,4664.5,4600.27,288.68,-0.71
1292,2014-07-31,4647.79,4717.33,4721.8,4647.62,154.47,-1.47
1293,2014-07-30,4717.33,4749.82,4760.82,4709.43,281.53,-0.69
1294,2014-07-29,4749.89,4719.38,4766.27,4719.38,79.4,0.65
1295,2014-07-28,4719.38,4716.87,4774.9,4716.87,42.45,0.05
1296,2014-07-25,4716.87,4740.83,4756.26,4716.87,125.55,-0.5
1297,2014-07-24,4740.77,4742.49,4742.49,4684.89,137.23,-0.04
1298,2014-07-23,4742.49,4723.98,4744.73,4721.4,60.21,0.39
1299,2014-07-22,4723.98,4677.21,4734.15,4677.21,51.59,1
1300,2014-07-21,4677.21,4700.71,4707.53,4667.75,33.56,-0.5
1301,2014-07-18,4700.71,4734.1,4734.1,4695.58,39.18,-0.71
1302,2014-07-17,4734.1,4764.71,4764.71,4734.1,85.88,-0.64
1303,2014-07-16,4764.71,4707.72,4780.74,4707.72,78.76,1.21
1304,2014-07-15,4707.72,4702.16,4728.95,4695.42,56.88,0.12
1305,2014-07-14,4702.16,4657.14,4726.19,4657.14,56.38,0.97
1306,2014-07-11,4657.14,4646.66,4713.91,4646.66,63.55,0.23
1307,2014-07-10,4646.66,4682.27,4686.61,4630.25,106.27,-0.76
1308,2014-07-09,4682.27,4667.1,4705.15,4667.1,56.66,0.33
1309,2014-07-08,4667.1,4751.69,4757.75,4667.1,124.04,-1.78
1310,2014-07-07,4751.69,4806.41,4825.04,4751.69,67.07,-1.14
1311,2014-07-04,4806.41,4829.99,4847.43,4800.08,56.53,-0.49
1312,2014-07-03,4829.99,4750.55,4838.26,4747.87,57.8,1.67
1313,2014-07-02,4750.55,4751.74,4768.54,4744.92,58.58,-0.03
1314,2014-07-01,4751.74,4699.94,4754.64,4688.99,51.99,1.1
1315,2014-06-30,4699.94,4723.97,4739.94,4695.78,52.92,-0.51
1316,2014-06-27,4723.97,4722.94,4733.07,4710.81,54.87,0.02
1317,2014-06-26,4722.94,4713.31,4749.71,4712.87,48.77,0.2
1318,2014-06-25,4713.31,4741.71,4755.45,4686.09,141.33,-0.6
1319,2014-06-24,4741.71,4764.54,4791.33,4741.71,144.46,-0.48
1320,2014-06-23,4764.54,4812.92,4842.56,4764.54,65.53,-1.01
1321,2014-06-20,4812.92,4872.47,4878.82,4812.92,124.69,-1.22
1322,2014-06-19,4872.47,4798.58,4875.76,4798.58,136.55,1.54
1323,2014-06-18,4798.58,4848.82,4868.25,4790.84,88.47,-1.04
1324,2014-06-17,4848.92,4861.11,4884.63,4820.85,111.57,-0.25
1325,2014-06-16,4861.11,4897.14,4897.14,4841.63,46.27,-0.74
1326,2014-06-13,4897.14,4966.45,4966.45,4871.14,46.24,-1.4
1327,2014-06-12,4966.45,4961.22,4980.36,4946.15,67.11,0.09
1328,2014-06-11,4962.09,5015.14,5033.23,4950.89,98.7,-1.06
1329,2014-06-10,5015.14,5023.35,5023.35,4958.19,360.84,-0.16
1330,2014-06-09,5023.35,5012.4,5036.72,5010.88,52.37,0.22
1331,2014-06-06,5012.4,4950.96,5024.59,4950.96,209.54,1.24
1332,2014-06-05,4950.96,4935.85,4986.2,4909.93,154.19,0.31
1333,2014-06-04,4935.85,4894.71,4935.85,4889.63,69.85,0.82
1334,2014-06-03,4895.5,4898.77,4956.26,4889.39,45.88,-0.07
1335,2014-05-30,4898.77,4911.62,4940.94,4897.58,183.51,-0.26
1336,2014-05-29,4911.62,4926.8,4933.21,4901.53,67.12,-0.31
1337,2014-05-28,4926.8,4894.44,4926.8,4881.06,113.55,0.62
1338,2014-05-27,4896.4,4880.54,4910.36,4844.89,54.19,0.32
1339,2014-05-26,4880.54,4836.38,4882.76,4836.38,37.9,0.91
1340,2014-05-23,4836.38,4842.98,4856.45,4825.11,87.26,-0.14
1341,2014-05-22,4842.98,4816.21,4852.07,4811.8,104.51,0.56
1342,2014-05-21,4816.21,4767.04,4816.21,4752.68,77.8,1.03
1343,2014-05-20,4767.04,4776.61,4797.88,4758.99,48.2,-0.2
1344,2014-05-19,4776.61,4654.09,4781.63,4654.09,70.91,2.63
1345,2014-05-16,4654.09,4669.44,4693.88,4597.13,110.62,-0.33
1346,2014-05-15,4669.44,4815.1,4823.59,4660.92,167.97,-3.03
1347,2014-05-14,4815.1,4862.99,4905.25,4802.94,133.39,-0.98
1348,2014-05-13,4862.99,4896.32,4905.69,4862.99,52.52,-0.68
1349,2014-05-12,4896.32,4877.56,4916.6,4870.31,33.41,0.38
1350,2014-05-09,4877.56,4925.25,4937.21,4868.95,42.3,-0.97
1351,2014-05-08,4925.25,4848.8,4925.25,4848.8,70.72,1.58
1352,2014-05-07,4848.8,4904.19,4917.8,4845.56,75.23,-1.13
1353,2014-05-06,4904.38,4927.33,4959.79,4885.96,52.47,-0.47
1354,2014-05-02,4927.33,4900.15,4943.22,4891.57,82.02,0.55
1355,2014-05-01,4900.15,4897.03,4924.27,4887.86,29.59,0.06
1356,2014-04-30,4897.03,4878.93,4903.84,4873.1,86.72,0.35
1357,2014-04-29,4880,4835.43,4887.22,4835.43,56.61,0.92
1358,2014-04-28,4835.43,4876.65,4916.46,4835.43,54.37,-0.85
1359,2014-04-25,4876.65,4922.63,4939.1,4870.65,148.13,-0.93
1360,2014-04-24,4922.63,4948.09,5004.98,4913.56,51.2,-0.51
1361,2014-04-23,4948.09,4988.15,5000.82,4947.59,70.35,-0.82
1362,2014-04-22,4989.04,4906.78,4989.04,4906.78,91.99,1.68
1363,2014-04-17,4906.78,4922.93,4922.93,4898.57,44.72,-0.33
1364,2014-04-16,4922.93,4847.49,4922.93,4847.49,60.23,1.56
1365,2014-04-15,4847.49,4896.11,4924.65,4841.89,157.78,-0.99
1366,2014-04-14,4896.11,4939.37,4957.78,4854.67,146.93,-0.88
1367,2014-04-11,4939.37,5005.88,5005.88,4900,134.73,-1.27
1368,2014-04-10,5002.7,5015.12,5062.69,4999.91,143.03,-0.25
1369,2014-04-09,5015.12,4986.78,5031.4,4977.96,143.63,0.57
1370,2014-04-08,4986.78,5051.8,5069.28,4934.36,47.51,-1.29
1371,2014-04-07,5051.8,5116.33,5121.57,5051.8,34.38,-1.26
1372,2014-04-04,5116.33,5064.48,5138.51,5064.48,59.25,1.02
1373,2014-04-03,5064.48,5080.98,5092.94,5045.78,60.57,-0.32
1374,2014-04-02,5080.98,5077.14,5109.41,5077.14,54.18,0.01
1375,2014-04-01,5080.27,4995.39,5081.44,4995.39,105.39,1.7
1376,2014-03-31,4995.39,4990.99,5012.8,4968.83,104.28,0.09
1377,2014-03-28,4990.99,4968.35,4993.42,4941.8,65.22,0.46
1378,2014-03-27,4968.35,4984.51,5005.15,4958.15,52.94,-0.32
1379,2014-03-26,4984.51,4924.02,4984.51,4924.02,110.25,1.23
1380,2014-03-25,4924.02,4850.53,4926.99,4850.53,113.41,1.52
1381,2014-03-24,4850.53,4914.87,4914.87,4831.54,87.5,-1.31
1382,2014-03-21,4914.87,4894.31,4944.81,4894.31,260.24,0.42
1383,2014-03-20,4894.31,4899.96,4899.96,4845.75,98.08,-0.12
1384,2014-03-19,4899.96,4961.91,4969.73,4899.96,108.91,-1.25
1385,2014-03-18,4961.91,4942.71,4963.04,4905.9,60.57,0.39
1386,2014-03-17,4942.71,4875.37,4942.71,4875.37,33.41,1.38
1387,2014-03-14,4875.37,4965.52,4965.52,4856.17,117.35,-1.82
1388,2014-03-13,4965.52,5001.28,5018.67,4965.52,146.86,-0.72
1389,2014-03-12,5001.28,5066.26,5066.26,4983.65,76.11,-1.35
1390,2014-03-11,5069.9,5028.55,5089.99,5028.55,171.29,0.82
1391,2014-03-10,5028.55,5051.56,5079.56,5024.04,142.2,-0.46
1392,2014-03-07,5051.56,5143.84,5148.25,5050.22,143.43,-1.79
1393,2014-03-06,5143.84,5106.64,5159.8,5106.64,105.17,0.73
1394,2014-03-05,5106.64,5065.93,5106.64,5065.93,138.8,0.3
1395,2014-03-04,5091.54,5069.63,5109.33,5056.45,502.25,0.43
1396,2014-03-03,5069.63,5195.97,5195.97,5067.71,119,-2.43
1397,2014-02-28,5195.97,5135.96,5195.97,5129.82,99.44,1.17
1398,2014-02-27,5135.96,5103.62,5137.94,5077.96,64.61,0.63
1399,2014-02-26,5103.62,5150.66,5162.74,5084.83,89.96,-0.91
1400,2014-02-25,5150.66,5054.19,5150.66,5054.19,114.21,1.91
1401,2014-02-24,5054.19,5004.85,5054.19,4994.81,81.93,0.99
1402,2014-02-21,5004.85,4986.28,5004.85,4979.74,91.27,0.37
1403,2014-02-20,4986.28,4977.06,4986.28,4937.33,34.78,0.19
1404,2014-02-19,4977.06,4959.53,4981.93,4942.26,61.89,0.35
1405,2014-02-18,4959.53,4968.05,4975.38,4933.32,69.76,-0.17
1406,2014-02-17,4968.05,4929.88,4977.97,4929.17,49.05,0.77
1407,2014-02-14,4929.88,4912.43,4941.04,4902.67,131,0.36
1408,2014-02-13,4912.43,4919.16,4919.16,4850.38,60.01,-0.14
1409,2014-02-12,4919.16,4852.13,4919.98,4852.13,63.32,1.38
1410,2014-02-11,4852.13,4804.82,4852.8,4804.82,26.91,0.98
1411,2014-02-10,4804.82,4829.77,4850.31,4799.73,32.11,-0.52
1412,2014-02-07,4829.77,4764.58,4832.31,4764.58,70.89,1.37
1413,2014-02-06,4764.58,4694.62,4777.52,4694.62,133.13,1.49
1414,2014-02-05,4694.62,4666.86,4710.35,4648.55,61.46,0.59
1415,2014-02-04,4666.93,4662.99,4675.62,4612.96,132.1,0.08
1416,2014-02-03,4662.99,4652.3,4716.41,4652.3,72.48,0.23
1417,2014-01-31,4652.3,4684.64,4694.73,4619.44,119.36,-0.69
1418,2014-01-30,4684.64,4723.35,4744.41,4676.49,70.46,-0.82
1419,2014-01-29,4723.35,4717.75,4794.77,4661.48,79.63,0.04
1420,2014-01-28,4721.47,4640.52,4721.47,4640.52,63.32,1.74
1421,2014-01-27,4640.52,4716.73,4728.06,4635.54,108.52,-1.62
1422,2014-01-24,4716.73,4815.08,4827.53,4711.91,65.8,-2.04
1423,2014-01-23,4815.08,4853.61,4873.52,4806.62,128.57,-0.79
1424,2014-01-22,4853.61,4839.22,4860.78,4836.52,101.11,0.3
1425,2014-01-21,4839.22,4826.25,4868.68,4826.25,120.41,0.27
1426,2014-01-20,4826.25,4831.18,4847.26,4818.83,34.55,-0.1
1427,2014-01-17,4831.18,4806.65,4835.56,4805.99,86.67,0.51
1428,2014-01-16,4806.65,4817.42,4829.3,4796.65,79.53,-0.22
1429,2014-01-15,4817.42,4783.04,4820.03,4783.04,105.83,0.72
1430,2014-01-14,4783.04,4791.76,4791.76,4735.48,90.84,-0.18
1431,2014-01-13,4791.76,4735.01,4792.61,4735.01,84.47,1.2
1432,2014-01-10,4735.01,4745.44,4765.05,4730.08,99.13,-0.22
1433,2014-01-09,4745.44,4702.57,4782.41,4702.57,95.46,0.91
1434,2014-01-08,4702.57,4682.16,4716.64,4682.16,193.96,0.44
1435,2014-01-07,4682.16,4595.59,4682.16,4595.59,180.71,1.88
1436,2014-01-06,4595.59,4585.25,4604.32,4563.32,126.8,0.23
1437,2014-01-03,4585.25,4554.85,4598.73,4528.74,54.44,0.67
1438,2014-01-02,4554.85,4539.43,4571.68,4522.4,31.42,0.34
